id,wav_path,label
99,/data/project/uaspeech/audiofinal/F03_B3_LW.wav,F03
100,/data/project/uaspeech/audiofinal/M12_B1_LW.wav,M12
101,/data/project/uaspeech/audiofinal/M12_B3_LW.wav,M12
102,/data/project/uaspeech/audiofinal/M01_B1_LK.wav,M01
103,/data/project/uaspeech/audiofinal/M01_B3_LK.wav,M01
104,/data/project/uaspeech/audiofinal/M04_B1_LK.wav,M04
105,/data/project/uaspeech/audiofinal/M04_B3_LK.wav,M04
106,/data/project/uaspeech/audiofinal/F03_B1_LK.wav,F03
107,/data/project/uaspeech/audiofinal/F03_B3_LK.wav,F03
108,/data/project/uaspeech/audiofinal/M12_B1_LK.wav,M12
109,/data/project/uaspeech/audiofinal/M12_B3_LK.wav,M12
110,/data/project/uaspeech/audiofinal/M01_B1_LS.wav,M01
111,/data/project/uaspeech/audiofinal/M01_B3_LS.wav,M01
112,/data/project/uaspeech/audiofinal/M04_B1_LS.wav,M04
113,/data/project/uaspeech/audiofinal/M04_B3_LS.wav,M04
114,/data/project/uaspeech/audiofinal/F03_B1_LS.wav,F03
115,/data/project/uaspeech/audiofinal/F03_B3_LS.wav,F03
116,/data/project/uaspeech/audiofinal/M12_B1_LS.wav,M12
117,/data/project/uaspeech/audiofinal/M12_B3_LS.wav,M12
118,/data/project/uaspeech/audiofinal/M01_B1_LT.wav,M01
119,/data/project/uaspeech/audiofinal/M01_B3_LT.wav,M01
120,/data/project/uaspeech/audiofinal/M04_B1_LT.wav,M04
121,/data/project/uaspeech/audiofinal/M04_B3_LT.wav,M04
122,/data/project/uaspeech/audiofinal/F03_B1_LT.wav,F03
123,/data/project/uaspeech/audiofinal/F03_B3_LT.wav,F03
124,/data/project/uaspeech/audiofinal/M12_B1_LT.wav,M12
125,/data/project/uaspeech/audiofinal/M12_B3_LT.wav,M12
126,/data/project/uaspeech/audiofinal/M01_B3_LU.wav,M01
127,/data/project/uaspeech/audiofinal/M04_B1_LU.wav,M04
128,/data/project/uaspeech/audiofinal/M04_B3_LU.wav,M04
129,/data/project/uaspeech/audiofinal/F03_B1_LU.wav,F03
130,/data/project/uaspeech/audiofinal/F03_B3_LU.wav,F03
131,/data/project/uaspeech/audiofinal/M12_B1_LU.wav,M12
132,/data/project/uaspeech/audiofinal/M12_B3_LU.wav,M12
133,/data/project/uaspeech/audiofinal/M01_B1_LX.wav,M01
134,/data/project/uaspeech/audiofinal/M01_B3_LX.wav,M01
135,/data/project/uaspeech/audiofinal/M04_B1_LX.wav,M04
136,/data/project/uaspeech/audiofinal/M04_B3_LX.wav,M04
137,/data/project/uaspeech/audiofinal/F03_B1_LX.wav,F03
138,/data/project/uaspeech/audiofinal/F03_B3_LX.wav,F03
139,/data/project/uaspeech/audiofinal/M12_B1_LX.wav,M12
140,/data/project/uaspeech/audiofinal/M12_B3_LX.wav,M12
141,/data/project/uaspeech/audiofinal/M01_B1_LJ.wav,M01
142,/data/project/uaspeech/audiofinal/M01_B3_LJ.wav,M01
143,/data/project/uaspeech/audiofinal/M04_B1_LJ.wav,M04
144,/data/project/uaspeech/audiofinal/M04_B3_LJ.wav,M04
145,/data/project/uaspeech/audiofinal/F03_B1_LJ.wav,F03
146,/data/project/uaspeech/audiofinal/F03_B3_LJ.wav,F03
147,/data/project/uaspeech/audiofinal/M12_B1_LJ.wav,M12
148,/data/project/uaspeech/audiofinal/M12_B3_LJ.wav,M12
149,/data/project/uaspeech/audiofinal/M01_B1_LC.wav,M01
150,/data/project/uaspeech/audiofinal/M01_B3_LC.wav,M01
151,/data/project/uaspeech/audiofinal/M04_B1_LC.wav,M04
152,/data/project/uaspeech/audiofinal/M04_B3_LC.wav,M04
153,/data/project/uaspeech/audiofinal/F03_B1_LC.wav,F03
154,/data/project/uaspeech/audiofinal/F03_B3_LC.wav,F03
155,/data/project/uaspeech/audiofinal/M12_B1_LC.wav,M12
156,/data/project/uaspeech/audiofinal/M12_B3_LC.wav,M12
157,/data/project/uaspeech/audiofinal/M01_B1_LQ.wav,M01
158,/data/project/uaspeech/audiofinal/M01_B3_LQ.wav,M01
159,/data/project/uaspeech/audiofinal/M04_B1_LQ.wav,M04
160,/data/project/uaspeech/audiofinal/M04_B3_LQ.wav,M04
161,/data/project/uaspeech/audiofinal/F03_B1_LQ.wav,F03
162,/data/project/uaspeech/audiofinal/F03_B3_LQ.wav,F03
163,/data/project/uaspeech/audiofinal/M12_B1_LQ.wav,M12
164,/data/project/uaspeech/audiofinal/M12_B3_LQ.wav,M12
165,/data/project/uaspeech/audiofinal/M01_B1_LP.wav,M01
166,/data/project/uaspeech/audiofinal/M01_B3_LP.wav,M01
167,/data/project/uaspeech/audiofinal/M04_B1_LP.wav,M04
168,/data/project/uaspeech/audiofinal/M04_B3_LP.wav,M04
169,/data/project/uaspeech/audiofinal/F03_B1_LP.wav,F03
170,/data/project/uaspeech/audiofinal/F03_B3_LP.wav,F03
171,/data/project/uaspeech/audiofinal/M12_B1_LP.wav,M12
172,/data/project/uaspeech/audiofinal/M12_B3_LP.wav,M12
173,/data/project/uaspeech/audiofinal/M01_B3_LZ.wav,M01
174,/data/project/uaspeech/audiofinal/M04_B1_LZ.wav,M04
175,/data/project/uaspeech/audiofinal/M04_B3_LZ.wav,M04
176,/data/project/uaspeech/audiofinal/F03_B1_LZ.wav,F03
177,/data/project/uaspeech/audiofinal/F03_B3_LZ.wav,F03
178,/data/project/uaspeech/audiofinal/M12_B1_LZ.wav,M12
179,/data/project/uaspeech/audiofinal/M12_B3_LZ.wav,M12
180,/data/project/uaspeech/audiofinal/M01_B1_LR.wav,M01
181,/data/project/uaspeech/audiofinal/M01_B3_LR.wav,M01
182,/data/project/uaspeech/audiofinal/M04_B1_LR.wav,M04
183,/data/project/uaspeech/audiofinal/M04_B3_LR.wav,M04
184,/data/project/uaspeech/audiofinal/F03_B1_LR.wav,F03
185,/data/project/uaspeech/audiofinal/F03_B3_LR.wav,F03
186,/data/project/uaspeech/audiofinal/M12_B1_LR.wav,M12
187,/data/project/uaspeech/audiofinal/M12_B3_LR.wav,M12
188,/data/project/uaspeech/audiofinal/M01_B1_LF.wav,M01
189,/data/project/uaspeech/audiofinal/M01_B3_LF.wav,M01
190,/data/project/uaspeech/audiofinal/M04_B1_LF.wav,M04
191,/data/project/uaspeech/audiofinal/M04_B3_LF.wav,M04
192,/data/project/uaspeech/audiofinal/F03_B1_LF.wav,F03
193,/data/project/uaspeech/audiofinal/F03_B3_LF.wav,F03
194,/data/project/uaspeech/audiofinal/M12_B1_LF.wav,M12
195,/data/project/uaspeech/audiofinal/M12_B3_LF.wav,M12
196,/data/project/uaspeech/audiofinal/M01_B1_LI.wav,M01
197,/data/project/uaspeech/audiofinal/M01_B3_LI.wav,M01
198,/data/project/uaspeech/audiofinal/M04_B1_LI.wav,M04
199,/data/project/uaspeech/audiofinal/M04_B3_LI.wav,M04
200,/data/project/uaspeech/audiofinal/F03_B1_LI.wav,F03
201,/data/project/uaspeech/audiofinal/F03_B3_LI.wav,F03
202,/data/project/uaspeech/audiofinal/M12_B1_LI.wav,M12
203,/data/project/uaspeech/audiofinal/M12_B3_LI.wav,M12
204,/data/project/uaspeech/audiofinal/M01_B1_LL.wav,M01
205,/data/project/uaspeech/audiofinal/M01_B3_LL.wav,M01
206,/data/project/uaspeech/audiofinal/M04_B1_LL.wav,M04
207,/data/project/uaspeech/audiofinal/M04_B3_LL.wav,M04
208,/data/project/uaspeech/audiofinal/F03_B1_LL.wav,F03
209,/data/project/uaspeech/audiofinal/F03_B3_LL.wav,F03
210,/data/project/uaspeech/audiofinal/M12_B1_LL.wav,M12
211,/data/project/uaspeech/audiofinal/M12_B3_LL.wav,M12
212,/data/project/uaspeech/audiofinal/M01_B1_LV.wav,M01
213,/data/project/uaspeech/audiofinal/M01_B3_LV.wav,M01
214,/data/project/uaspeech/audiofinal/M04_B1_LV.wav,M04
215,/data/project/uaspeech/audiofinal/M04_B3_LV.wav,M04
216,/data/project/uaspeech/audiofinal/F03_B1_LV.wav,F03
217,/data/project/uaspeech/audiofinal/F03_B3_LV.wav,F03
218,/data/project/uaspeech/audiofinal/M12_B1_LV.wav,M12
219,/data/project/uaspeech/audiofinal/M12_B3_LV.wav,M12
220,/data/project/uaspeech/audiofinal/M01_B3_LY.wav,M01
221,/data/project/uaspeech/audiofinal/M04_B1_LY.wav,M04
222,/data/project/uaspeech/audiofinal/M04_B3_LY.wav,M04
223,/data/project/uaspeech/audiofinal/F03_B1_LY.wav,F03
224,/data/project/uaspeech/audiofinal/F03_B3_LY.wav,F03
225,/data/project/uaspeech/audiofinal/M12_B1_LY.wav,M12
226,/data/project/uaspeech/audiofinal/M12_B3_LY.wav,M12
227,/data/project/uaspeech/audiofinal/M01_B1_LG.wav,M01
228,/data/project/uaspeech/audiofinal/M01_B3_LG.wav,M01
229,/data/project/uaspeech/audiofinal/M04_B1_LG.wav,M04
230,/data/project/uaspeech/audiofinal/M04_B3_LG.wav,M04
231,/data/project/uaspeech/audiofinal/F03_B1_LG.wav,F03
232,/data/project/uaspeech/audiofinal/F03_B3_LG.wav,F03
233,/data/project/uaspeech/audiofinal/M12_B1_LG.wav,M12
234,/data/project/uaspeech/audiofinal/M12_B3_LG.wav,M12
235,/data/project/uaspeech/audiofinal/M01_B1_LH.wav,M01
236,/data/project/uaspeech/audiofinal/M01_B3_LH.wav,M01
237,/data/project/uaspeech/audiofinal/M04_B1_LH.wav,M04
238,/data/project/uaspeech/audiofinal/M04_B3_LH.wav,M04
239,/data/project/uaspeech/audiofinal/F03_B1_LH.wav,F03
240,/data/project/uaspeech/audiofinal/F03_B3_LH.wav,F03
241,/data/project/uaspeech/audiofinal/M12_B1_LH.wav,M12
242,/data/project/uaspeech/audiofinal/M12_B3_LH.wav,M12
243,/data/project/uaspeech/audiofinal/M01_B1_LN.wav,M01
244,/data/project/uaspeech/audiofinal/M01_B3_LN.wav,M01
245,/data/project/uaspeech/audiofinal/M04_B1_LN.wav,M04
246,/data/project/uaspeech/audiofinal/M04_B3_LN.wav,M04
247,/data/project/uaspeech/audiofinal/F03_B1_LN.wav,F03
248,/data/project/uaspeech/audiofinal/F03_B3_LN.wav,F03
249,/data/project/uaspeech/audiofinal/M12_B1_LN.wav,M12
250,/data/project/uaspeech/audiofinal/M12_B3_LN.wav,M12
251,/data/project/uaspeech/audiofinal/M01_B1_LB.wav,M01
252,/data/project/uaspeech/audiofinal/M01_B3_LB.wav,M01
253,/data/project/uaspeech/audiofinal/M04_B1_LB.wav,M04
254,/data/project/uaspeech/audiofinal/M04_B3_LB.wav,M04
255,/data/project/uaspeech/audiofinal/F03_B1_LB.wav,F03
256,/data/project/uaspeech/audiofinal/F03_B3_LB.wav,F03
257,/data/project/uaspeech/audiofinal/M12_B1_LB.wav,M12
258,/data/project/uaspeech/audiofinal/M12_B3_LB.wav,M12
259,/data/project/uaspeech/audiofinal/M01_B1_LO.wav,M01
260,/data/project/uaspeech/audiofinal/M01_B3_LO.wav,M01
261,/data/project/uaspeech/audiofinal/M04_B1_LO.wav,M04
262,/data/project/uaspeech/audiofinal/M04_B3_LO.wav,M04
263,/data/project/uaspeech/audiofinal/F03_B1_LO.wav,F03
264,/data/project/uaspeech/audiofinal/F03_B3_LO.wav,F03
265,/data/project/uaspeech/audiofinal/M12_B1_LO.wav,M12
266,/data/project/uaspeech/audiofinal/M12_B3_LO.wav,M12
267,/data/project/uaspeech/audiofinal/M01_B1_LA.wav,M01
268,/data/project/uaspeech/audiofinal/M01_B3_LA.wav,M01
269,/data/project/uaspeech/audiofinal/M04_B1_LA.wav,M04
270,/data/project/uaspeech/audiofinal/M04_B3_LA.wav,M04
271,/data/project/uaspeech/audiofinal/F03_B1_LA.wav,F03
272,/data/project/uaspeech/audiofinal/F03_B3_LA.wav,F03
273,/data/project/uaspeech/audiofinal/M12_B1_LA.wav,M12
274,/data/project/uaspeech/audiofinal/M12_B3_LA.wav,M12
275,/data/project/uaspeech/audiofinal/M01_B1_LM.wav,M01
276,/data/project/uaspeech/audiofinal/M01_B3_LM.wav,M01
277,/data/project/uaspeech/audiofinal/M04_B1_LM.wav,M04
278,/data/project/uaspeech/audiofinal/M04_B3_LM.wav,M04
279,/data/project/uaspeech/audiofinal/F03_B1_LM.wav,F03
280,/data/project/uaspeech/audiofinal/F03_B3_LM.wav,F03
281,/data/project/uaspeech/audiofinal/M12_B1_LM.wav,M12
282,/data/project/uaspeech/audiofinal/M12_B3_LM.wav,M12
283,/data/project/uaspeech/audiofinal/M01_B1_C1.wav,M01
284,/data/project/uaspeech/audiofinal/M01_B3_C1.wav,M01
285,/data/project/uaspeech/audiofinal/M04_B1_C1.wav,M04
286,/data/project/uaspeech/audiofinal/M04_B3_C1.wav,M04
287,/data/project/uaspeech/audiofinal/F03_B1_C1.wav,F03
288,/data/project/uaspeech/audiofinal/M12_B1_C1.wav,M12
289,/data/project/uaspeech/audiofinal/M12_B3_C1.wav,M12
290,/data/project/uaspeech/audiofinal/M01_B1_C2.wav,M01
291,/data/project/uaspeech/audiofinal/M01_B3_C2.wav,M01
292,/data/project/uaspeech/audiofinal/M04_B1_C2.wav,M04
293,/data/project/uaspeech/audiofinal/M04_B3_C2.wav,M04
294,/data/project/uaspeech/audiofinal/F03_B1_C2.wav,F03
295,/data/project/uaspeech/audiofinal/M12_B1_C2.wav,M12
296,/data/project/uaspeech/audiofinal/M12_B3_C2.wav,M12
297,/data/project/uaspeech/audiofinal/M01_B1_C3.wav,M01
298,/data/project/uaspeech/audiofinal/M01_B3_C3.wav,M01
299,/data/project/uaspeech/audiofinal/M04_B1_C3.wav,M04
300,/data/project/uaspeech/audiofinal/M04_B3_C3.wav,M04
301,/data/project/uaspeech/audiofinal/F03_B1_C3.wav,F03
302,/data/project/uaspeech/audiofinal/M12_B1_C3.wav,M12
303,/data/project/uaspeech/audiofinal/M01_B3_C4.wav,M01
304,/data/project/uaspeech/audiofinal/M04_B1_C4.wav,M04
305,/data/project/uaspeech/audiofinal/M04_B3_C4.wav,M04
306,/data/project/uaspeech/audiofinal/F03_B1_C4.wav,F03
307,/data/project/uaspeech/audiofinal/M12_B1_C4.wav,M12
308,/data/project/uaspeech/audiofinal/M12_B3_C4.wav,M12
309,/data/project/uaspeech/audiofinal/M01_B1_C5.wav,M01
310,/data/project/uaspeech/audiofinal/M01_B3_C5.wav,M01
311,/data/project/uaspeech/audiofinal/M04_B1_C5.wav,M04
312,/data/project/uaspeech/audiofinal/M04_B3_C5.wav,M04
313,/data/project/uaspeech/audiofinal/F03_B1_C5.wav,F03
314,/data/project/uaspeech/audiofinal/M12_B1_C5.wav,M12
315,/data/project/uaspeech/audiofinal/M12_B3_C5.wav,M12
316,/data/project/uaspeech/audiofinal/M01_B1_C6.wav,M01
317,/data/project/uaspeech/audiofinal/M01_B3_C6.wav,M01
318,/data/project/uaspeech/audiofinal/M04_B1_C6.wav,M04
319,/data/project/uaspeech/audiofinal/M04_B3_C6.wav,M04
320,/data/project/uaspeech/audiofinal/F03_B1_C6.wav,F03
321,/data/project/uaspeech/audiofinal/M12_B1_C6.wav,M12
322,/data/project/uaspeech/audiofinal/M12_B3_C6.wav,M12
323,/data/project/uaspeech/audiofinal/M01_B1_C7.wav,M01
324,/data/project/uaspeech/audiofinal/M01_B3_C7.wav,M01
325,/data/project/uaspeech/audiofinal/M04_B1_C7.wav,M04
326,/data/project/uaspeech/audiofinal/M04_B3_C7.wav,M04
327,/data/project/uaspeech/audiofinal/F03_B1_C7.wav,F03
328,/data/project/uaspeech/audiofinal/M12_B1_C7.wav,M12
329,/data/project/uaspeech/audiofinal/M12_B3_C7.wav,M12
330,/data/project/uaspeech/audiofinal/M01_B1_C8.wav,M01
331,/data/project/uaspeech/audiofinal/M01_B3_C8.wav,M01
332,/data/project/uaspeech/audiofinal/M04_B1_C8.wav,M04
333,/data/project/uaspeech/audiofinal/M04_B3_C8.wav,M04
334,/data/project/uaspeech/audiofinal/F03_B1_C8.wav,F03
335,/data/project/uaspeech/audiofinal/M12_B1_C8.wav,M12
336,/data/project/uaspeech/audiofinal/M12_B3_C8.wav,M12
337,/data/project/uaspeech/audiofinal/M01_B1_C9.wav,M01
338,/data/project/uaspeech/audiofinal/M01_B3_C9.wav,M01
339,/data/project/uaspeech/audiofinal/M04_B1_C9.wav,M04
340,/data/project/uaspeech/audiofinal/M04_B3_C9.wav,M04
341,/data/project/uaspeech/audiofinal/F03_B1_C9.wav,F03
342,/data/project/uaspeech/audiofinal/M12_B1_C9.wav,M12
343,/data/project/uaspeech/audiofinal/M12_B3_C9.wav,M12
344,/data/project/uaspeech/audiofinal/M01_B1_C10.wav,M01
345,/data/project/uaspeech/audiofinal/M01_B3_C10.wav,M01
346,/data/project/uaspeech/audiofinal/M04_B1_C10.wav,M04
347,/data/project/uaspeech/audiofinal/M04_B3_C10.wav,M04
348,/data/project/uaspeech/audiofinal/F03_B1_C10.wav,F03
349,/data/project/uaspeech/audiofinal/M12_B1_C10.wav,M12
350,/data/project/uaspeech/audiofinal/M12_B3_C10.wav,M12
351,/data/project/uaspeech/audiofinal/M01_B1_C11.wav,M01
352,/data/project/uaspeech/audiofinal/M01_B3_C11.wav,M01
353,/data/project/uaspeech/audiofinal/M04_B1_C11.wav,M04
354,/data/project/uaspeech/audiofinal/M04_B3_C11.wav,M04
355,/data/project/uaspeech/audiofinal/F03_B1_C11.wav,F03
356,/data/project/uaspeech/audiofinal/M12_B1_C11.wav,M12
357,/data/project/uaspeech/audiofinal/M12_B3_C11.wav,M12
358,/data/project/uaspeech/audiofinal/M01_B1_C12.wav,M01
359,/data/project/uaspeech/audiofinal/M01_B3_C12.wav,M01
360,/data/project/uaspeech/audiofinal/M04_B1_C12.wav,M04
361,/data/project/uaspeech/audiofinal/M04_B3_C12.wav,M04
362,/data/project/uaspeech/audiofinal/F03_B1_C12.wav,F03
363,/data/project/uaspeech/audiofinal/M12_B1_C12.wav,M12
364,/data/project/uaspeech/audiofinal/M12_B3_C12.wav,M12
365,/data/project/uaspeech/audiofinal/M01_B1_C13.wav,M01
366,/data/project/uaspeech/audiofinal/M01_B3_C13.wav,M01
367,/data/project/uaspeech/audiofinal/M04_B1_C13.wav,M04
368,/data/project/uaspeech/audiofinal/M04_B3_C13.wav,M04
369,/data/project/uaspeech/audiofinal/F03_B1_C13.wav,F03
370,/data/project/uaspeech/audiofinal/M12_B1_C13.wav,M12
371,/data/project/uaspeech/audiofinal/M12_B3_C13.wav,M12
372,/data/project/uaspeech/audiofinal/M01_B1_C14.wav,M01
373,/data/project/uaspeech/audiofinal/M01_B3_C14.wav,M01
374,/data/project/uaspeech/audiofinal/M04_B1_C14.wav,M04
375,/data/project/uaspeech/audiofinal/M04_B3_C14.wav,M04
376,/data/project/uaspeech/audiofinal/F03_B1_C14.wav,F03
377,/data/project/uaspeech/audiofinal/M12_B1_C14.wav,M12
378,/data/project/uaspeech/audiofinal/M12_B3_C14.wav,M12
379,/data/project/uaspeech/audiofinal/M01_B1_C15.wav,M01
380,/data/project/uaspeech/audiofinal/M01_B3_C15.wav,M01
381,/data/project/uaspeech/audiofinal/M04_B1_C15.wav,M04
382,/data/project/uaspeech/audiofinal/M04_B3_C15.wav,M04
383,/data/project/uaspeech/audiofinal/F03_B1_C15.wav,F03
384,/data/project/uaspeech/audiofinal/M12_B1_C15.wav,M12
385,/data/project/uaspeech/audiofinal/M12_B3_C15.wav,M12
386,/data/project/uaspeech/audiofinal/M01_B1_C16.wav,M01
387,/data/project/uaspeech/audiofinal/M01_B3_C16.wav,M01
388,/data/project/uaspeech/audiofinal/M04_B1_C16.wav,M04
389,/data/project/uaspeech/audiofinal/M04_B3_C16.wav,M04
390,/data/project/uaspeech/audiofinal/F03_B1_C16.wav,F03
391,/data/project/uaspeech/audiofinal/M12_B1_C16.wav,M12
392,/data/project/uaspeech/audiofinal/M12_B3_C16.wav,M12
393,/data/project/uaspeech/audiofinal/M01_B3_C17.wav,M01
394,/data/project/uaspeech/audiofinal/M04_B1_C17.wav,M04
395,/data/project/uaspeech/audiofinal/M04_B3_C17.wav,M04
396,/data/project/uaspeech/audiofinal/F03_B1_C17.wav,F03
397,/data/project/uaspeech/audiofinal/M12_B1_C17.wav,M12
398,/data/project/uaspeech/audiofinal/M12_B3_C17.wav,M12
399,/data/project/uaspeech/audiofinal/M01_B1_C18.wav,M01
400,/data/project/uaspeech/audiofinal/M01_B3_C18.wav,M01
401,/data/project/uaspeech/audiofinal/M04_B1_C18.wav,M04
402,/data/project/uaspeech/audiofinal/M04_B3_C18.wav,M04
403,/data/project/uaspeech/audiofinal/F03_B1_C18.wav,F03
404,/data/project/uaspeech/audiofinal/M12_B1_C18.wav,M12
405,/data/project/uaspeech/audiofinal/M12_B3_C18.wav,M12
406,/data/project/uaspeech/audiofinal/M01_B1_C19.wav,M01
407,/data/project/uaspeech/audiofinal/M01_B3_C19.wav,M01
408,/data/project/uaspeech/audiofinal/M04_B1_C19.wav,M04
409,/data/project/uaspeech/audiofinal/M04_B3_C19.wav,M04
